flow_duration,fwd_pkts,bwd_pkts,pkt_len_mean,syn_flags,ack_flags,bytes_sec,label
109.93428306022466,9.723471397657631,9.295377076201385,295.69089569224076,0.9531693250553328,0.9531726086101638,5789.606407753696,BENIGN
115.34869458305818,9.061051228130095,9.08512008717193,236.09746921562612,0.9068540492859486,1.0483924543132068,4043.359877671101,BENIGN
65.50164334973934,8.875424941518055,5.974337759331153,259.4274199778582,0.8183951848957578,0.7175392597329417,5732.824384460777,BENIGN
95.4844739902693,10.135056409375848,5.150503627573086,233.6685182642445,1.0221845179419733,0.7698012845155394,5187.849009172836,BENIGN
87.9872262016239,9.416612500413446,6.796586775541206,305.5683455352681,0.9973005550524132,0.7884578142088199,5411.272456051594,BENIGN
75.58312700057955,10.417727190009511,4.080659752240448,210.15441853304708,1.0393722471738247,1.147693315999082,5085.684140594985,BENIGN
97.68703435223519,9.397792608821423,5.042956019265145,228.40467374815873,0.9078722458080425,1.2114244452437832,5171.809144784231,BENIGN
64.73919689274533,10.648167938789591,7.229835439167367,229.69233999082124,1.1223352577681736,1.2061999044991902,5465.640059558099,BENIGN
83.21564953554723,9.38157524829757,8.662526862807129,279.2663538136708,0.904165152430942,0.9628682046672365,4446.832512996986,BENIGN
76.07586751838659,11.625051644788396,10.712480057141645,247.83969635258998,1.2007065795784049,1.0723272050095267,4677.440122697438,BENIGN
107.22791211016828,13.076073132931938,7.928347921780097,296.9393096744202,0.4760509791820511,1.1643805008750447,5043.5235341190855,BENIGN
94.01985299068265,10.183521553071005,4.024862170798214,243.40984336487463,1.0714225143023492,1.2955788089483034,4740.864890863177,BENIGN
83.83012794213624,8.996485912830927,9.830804235404148,259.8625332897905,0.8940479592465922,1.1026534866226712,5048.53877467402,BENIGN
119.37289981065778,8.595893812245295,7.3446757068044635,238.2367554060353,0.7072970103735763,1.0592240554129153,5130.527636089944,BENIGN
100.10226913284922,9.530825733249706,5.1692585158991715,237.38064031703922,0.931457096694646,0.8395445461556762,4919.357144166996,BENIGN
108.08101713629077,13.77237180242106,8.349155625663679,257.7265117216829,0.9851108168467666,0.6162457569401917,4986.743062275392,BENIGN
101.20460419882053,14.926484224970572,7.615278070437755,259.04642027000835,0.9930576460589513,0.7662643924760936,5571.41140725751,BENIGN
115.03866065373549,11.582063894086094,6.181225090410522,292.08382932808297,0.7196297874415438,1.117371418760054,6095.227812904989,BENIGN
80.18927349738624,8.867404540794457,8.199302730175283,234.89573037651402,0.6898673137867735,1.0137125949612054,4468.848143136947,BENIGN
109.47184861270364,8.161151531532393,11.09986881003508,226.5024012299129,0.9355876967588649,1.162703443473934,4384.567841783022,BENIGN
104.54919869208258,12.614285508564857,4.785033530877545,255.53901575596913,1.0519765588496848,1.156364574355462,4381.524644560959,BENIGN
73.59086773831447,11.043883131233795,8.593969346466372,257.51478551037627,1.0692896418993951,0.8639950556843018,5116.126848580502,BENIGN
105.86144946597362,8.571297163947264,11.731549022289514,264.21498762735365,0.7617393005594703,1.131310721726766,4512.65916488634,BENIGN
115.74169207484904,12.317191158014808,6.358635363296579,278.90128387732966,1.0825561853872996,1.164412031998898,5948.396491326974,BENIGN
95.09223767994258,8.492527671285021,6.220971140748953,225.52569145103686,0.9845796581171792,1.0682303949633287,5138.34539966501,BENIGN
116.54366498072048,10.026003783755813,10.907068154314633,242.06029500286132,1.5440338333179238,1.1251334695530013,4571.421221791858,BENIGN
78.58215003877775,10.96494483048637,7.553074429348298,271.42001482276277,1.094647524914709,0.9854342174686255,4576.603140965797,BENIGN
69.70305550628271,9.106970095865957,9.712797588646945,256.4228123239061,0.7508522442576024,1.0346361851702364,5192.658689864418,BENIGN
82.32285127597734,10.307450211891055,8.116417436892,215.7108910650813,1.0715574720696566,1.1121569052736469,5541.525621587639,BENIGN
121.07604104069806,7.244661264085818,6.124349920169754,265.4510580162598,1.1027571901824418,1.1030095372612096,6926.365745327361,BENIGN
111.41781021386333,12.271131280361198,9.908003526986406,269.54173753917394,0.9369461510719309,1.1517938440986535,4613.587392731214,BENIGN
95.26362786519982,9.029272904341793,8.163748278772646,319.43975700020525,0.6265469614816503,1.1372520380749027,4193.642064405174,BENIGN
90.56136268421133,12.177901193934732,8.128560038190926,217.6676566621208,0.8569392581480063,1.1359195497869352,4634.816684141431,BENIGN
104.3291717916395,10.091143679807628,6.696799304788366,314.3183226797598,1.1267838044636023,0.5949714826684785,5093.227157384714,BENIGN
86.76427070463224,11.704866669592448,6.414958523134599,246.55790675599303,1.1009974557960915,1.1731510388340243,4399.851796472112,BENIGN
93.30997528318103,9.050109377678087,6.693341534852577,302.9636272084329,1.080996342192191,0.7478232091329909,5458.930973527388,BENIGN
142.44312394025266,12.064930521102294,4.961260068091973,235.47297781401247,1.2533822298373245,0.8584661068762438,5221.909714073115,BENIGN
115.49268106858673,8.146139056843834,7.8809492878764,152.76197979792784,0.795122471733142,0.9494863697213679,4376.1084090175755,BENIGN
132.64822607863272,7.139717244078735,7.119911026606032,253.92221731858274,1.2882546578132232,0.7128275697641121,5581.58187607748,BENIGN
100.20466122039174,8.036982697904097,8.92420694852654,255.9717908672041,0.8799566245682411,1.0139604169980039,4807.34320156912,BENIGN
102.27034690502497,11.324261349042093,11.172033632290704,212.8655350351945,1.4266066749312534,0.6095824400954997,4924.107452482208,BENIGN
111.76634412969153,10.561983735470065,6.754600960358813,243.75633248928173,0.9013998130682335,0.8821270486111576,5424.801048510512,BENIGN
